dept_id,store_id,date,month,year,sales_sum,week_number
FOODS_2,CA_3,2012-02-19T00:00:00.000Z,2,2012,491,7
FOODS_2,CA_4,2012-05-04T00:00:00.000Z,5,2012,243,18
FOODS_2,CA_3,2012-04-09T00:00:00.000Z,4,2012,638,15
FOODS_2,WI_1,2013-05-13T00:00:00.000Z,5,2013,293,20
FOODS_2,CA_2,2015-09-12T00:00:00.000Z,9,2015,483,37
FOODS_2,TX_1,2011-07-14T00:00:00.000Z,7,2011,308,28
FOODS_2,WI_3,2015-05-20T00:00:00.000Z,5,2015,338,21
FOODS_2,TX_1,2011-05-09T00:00:00.000Z,5,2011,370,19
FOODS_2,WI_1,2011-06-15T00:00:00.000Z,6,2011,9,24
FOODS_2,WI_1,2011-10-08T00:00:00.000Z,10,2011,0,40
FOODS_2,CA_4,2011-04-13T00:00:00.000Z,4,2011,205,15
FOODS_2,CA_4,2011-07-03T00:00:00.000Z,7,2011,281,26
FOODS_2,WI_3,2011-04-21T00:00:00.000Z,4,2011,299,16
FOODS_2,TX_3,2011-03-14T00:00:00.000Z,3,2011,495,11
FOODS_2,WI_3,2013-12-26T00:00:00.000Z,12,2013,213,52
FOODS_2,CA_4,2012-07-02T00:00:00.000Z,7,2012,352,27
FOODS_2,CA_1,2011-02-26T00:00:00.000Z,2,2011,405,8
FOODS_2,CA_3,2013-01-22T00:00:00.000Z,1,2013,462,4
FOODS_2,CA_4,2013-07-30T00:00:00.000Z,7,2013,214,31
FOODS_2,TX_1,2014-12-31T00:00:00.000Z,12,2014,294,1
FOODS_2,CA_4,2011-06-23T00:00:00.000Z,6,2011,318,25
FOODS_2,TX_3,2014-11-10T00:00:00.000Z,11,2014,530,45
FOODS_2,TX_1,2014-08-20T00:00:00.000Z,8,2014,372,34
FOODS_2,WI_1,2011-08-18T00:00:00.000Z,8,2011,82,33
FOODS_2,CA_3,2016-01-30T00:00:00.000Z,1,2016,744,4
FOODS_2,CA_1,2013-12-02T00:00:00.000Z,12,2013,425,49
FOODS_2,CA_3,2015-07-30T00:00:00.000Z,7,2015,470,31
FOODS_2,CA_4,2011-11-25T00:00:00.000Z,11,2011,251,47
FOODS_2,WI_1,2013-12-29T00:00:00.000Z,12,2013,424,52
FOODS_2,TX_2,2014-06-21T00:00:00.000Z,6,2014,282,25
FOODS_2,TX_3,2011-03-08T00:00:00.000Z,3,2011,509,10
FOODS_2,WI_1,2015-09-30T00:00:00.000Z,9,2015,400,40
FOODS_2,WI_1,2013-11-26T00:00:00.000Z,11,2013,260,48
FOODS_2,WI_1,2011-05-09T00:00:00.000Z,5,2011,65,19
FOODS_2,CA_4,2012-03-15T00:00:00.000Z,3,2012,322,11
FOODS_2,TX_2,2015-08-30T00:00:00.000Z,8,2015,364,35
FOODS_2,CA_4,2013-06-28T00:00:00.000Z,6,2013,238,26
FOODS_2,TX_3,2013-01-20T00:00:00.000Z,1,2013,268,3
FOODS_2,WI_1,2014-05-31T00:00:00.000Z,5,2014,324,22
FOODS_2,TX_3,2013-10-30T00:00:00.000Z,10,2013,267,44
FOODS_2,TX_3,2013-07-07T00:00:00.000Z,7,2013,460,28
FOODS_2,TX_1,2015-01-10T00:00:00.000Z,1,2015,282,2
FOODS_2,TX_1,2015-03-10T00:00:00.000Z,3,2015,323,11
FOODS_2,CA_2,2012-03-07T00:00:00.000Z,3,2012,113,10
FOODS_2,TX_2,2012-06-29T00:00:00.000Z,6,2012,319,26
FOODS_2,TX_1,2014-11-03T00:00:00.000Z,11,2014,402,45
FOODS_2,WI_2,2015-01-27T00:00:00.000Z,1,2015,520,5
FOODS_2,WI_1,2013-11-10T00:00:00.000Z,11,2013,317,45
FOODS_2,CA_3,2011-06-18T00:00:00.000Z,6,2011,820,24
FOODS_2,CA_1,2011-03-06T00:00:00.000Z,3,2011,265,9
FOODS_2,WI_1,2014-09-03T00:00:00.000Z,9,2014,494,36
FOODS_2,CA_1,2012-02-02T00:00:00.000Z,2,2012,605,5
FOODS_2,CA_4,2015-10-28T00:00:00.000Z,10,2015,313,44
FOODS_2,CA_2,2012-07-01T00:00:00.000Z,7,2012,153,26
FOODS_2,WI_1,2013-08-10T00:00:00.000Z,8,2013,474,32
FOODS_2,CA_1,2015-05-31T00:00:00.000Z,5,2015,345,22
FOODS_2,TX_3,2012-10-18T00:00:00.000Z,10,2012,320,42
FOODS_2,TX_3,2015-07-18T00:00:00.000Z,7,2015,403,29
FOODS_2,WI_2,2011-07-24T00:00:00.000Z,7,2011,138,30
FOODS_2,WI_1,2015-09-17T00:00:00.000Z,9,2015,563,38
FOODS_2,CA_4,2011-09-08T00:00:00.000Z,9,2011,338,36
FOODS_2,TX_2,2011-03-31T00:00:00.000Z,3,2011,427,13
FOODS_2,TX_3,2013-04-11T00:00:00.000Z,4,2013,410,15
FOODS_2,TX_2,2013-03-12T00:00:00.000Z,3,2013,674,11
FOODS_2,CA_4,2014-09-10T00:00:00.000Z,9,2014,285,37
FOODS_2,TX_1,2012-07-17T00:00:00.000Z,7,2012,300,29
FOODS_2,CA_3,2012-07-02T00:00:00.000Z,7,2012,930,27
FOODS_2,WI_2,2011-02-03T00:00:00.000Z,2,2011,224,5
FOODS_2,TX_3,2014-01-12T00:00:00.000Z,1,2014,284,2
FOODS_2,TX_1,2013-11-05T00:00:00.000Z,11,2013,190,45
FOODS_2,CA_3,2015-04-23T00:00:00.000Z,4,2015,494,17
FOODS_2,CA_4,2015-02-23T00:00:00.000Z,2,2015,331,9
FOODS_2,TX_1,2015-09-10T00:00:00.000Z,9,2015,355,37
FOODS_2,TX_2,2014-10-24T00:00:00.000Z,10,2014,269,43
FOODS_2,CA_3,2011-12-19T00:00:00.000Z,12,2011,504,51
FOODS_2,CA_4,2014-02-05T00:00:00.000Z,2,2014,179,6
FOODS_2,CA_1,2013-08-19T00:00:00.000Z,8,2013,372,34
FOODS_2,TX_2,2013-04-13T00:00:00.000Z,4,2013,397,15
FOODS_2,CA_2,2015-05-20T00:00:00.000Z,5,2015,86,21
FOODS_2,CA_2,2015-12-02T00:00:00.000Z,12,2015,352,49
FOODS_2,WI_1,2013-08-10T00:00:00.000Z,8,2013,364,32
FOODS_2,CA_2,2011-11-06T00:00:00.000Z,11,2011,113,44
FOODS_2,CA_4,2015-12-15T00:00:00.000Z,12,2015,430,51
FOODS_2,CA_1,2012-05-18T00:00:00.000Z,5,2012,372,20
FOODS_2,WI_2,2016-04-29T00:00:00.000Z,4,2016,734,17
FOODS_2,WI_3,2014-11-10T00:00:00.000Z,11,2014,502,46
FOODS_2,WI_3,2015-02-15T00:00:00.000Z,2,2015,415,7
FOODS_2,TX_1,2013-10-22T00:00:00.000Z,10,2013,273,43
FOODS_2,WI_2,2011-09-13T00:00:00.000Z,9,2011,176,37
FOODS_2,TX_2,2015-05-23T00:00:00.000Z,5,2015,359,21
FOODS_2,WI_2,2013-08-12T00:00:00.000Z,8,2013,367,33
FOODS_2,WI_1,2012-11-04T00:00:00.000Z,11,2012,783,44
FOODS_2,WI_2,2014-03-30T00:00:00.000Z,3,2014,342,13
FOODS_2,CA_4,2014-11-18T00:00:00.000Z,11,2014,207,47
FOODS_2,TX_1,2011-11-23T00:00:00.000Z,11,2011,360,47
FOODS_2,WI_3,2012-12-30T00:00:00.000Z,12,2012,246,52
FOODS_2,CA_4,2016-01-30T00:00:00.000Z,1,2016,340,4
FOODS_2,WI_3,2013-12-02T00:00:00.000Z,12,2013,235,49
FOODS_2,TX_1,2014-10-11T00:00:00.000Z,10,2014,334,41
FOODS_2,TX_1,2013-06-20T00:00:00.000Z,6,2013,270,25
FOODS_2,CA_2,2012-11-05T00:00:00.000Z,11,2012,135,45
FOODS_2,WI_2,2012-03-19T00:00:00.000Z,3,2012,158,12
FOODS_2,TX_2,2014-03-03T00:00:00.000Z,3,2014,361,10
FOODS_2,TX_3,2015-12-16T00:00:00.000Z,12,2015,377,51
FOODS_2,CA_3,2015-10-29T00:00:00.000Z,10,2015,697,44
FOODS_2,TX_2,2016-01-25T00:00:00.000Z,1,2016,429,4
FOODS_2,CA_4,2013-06-16T00:00:00.000Z,6,2013,229,24
FOODS_2,TX_3,2011-01-30T00:00:00.000Z,1,2011,499,4
FOODS_2,CA_4,2014-08-15T00:00:00.000Z,8,2014,327,33
FOODS_2,WI_3,2014-07-16T00:00:00.000Z,7,2014,457,29
FOODS_2,WI_3,2016-03-07T00:00:00.000Z,3,2016,579,10
FOODS_2,WI_1,2013-04-12T00:00:00.000Z,4,2013,693,15
FOODS_2,CA_2,2014-05-18T00:00:00.000Z,5,2014,131,20
FOODS_2,TX_2,2014-04-20T00:00:00.000Z,4,2014,381,16
FOODS_2,CA_2,2012-11-04T00:00:00.000Z,11,2012,149,44
FOODS_2,CA_2,2014-03-27T00:00:00.000Z,3,2014,75,13
FOODS_2,WI_3,2014-03-25T00:00:00.000Z,3,2014,262,13
FOODS_2,CA_1,2012-09-08T00:00:00.000Z,9,2012,512,36
FOODS_2,TX_1,2011-05-01T00:00:00.000Z,5,2011,339,17
FOODS_2,CA_4,2011-11-10T00:00:00.000Z,11,2011,318,45
FOODS_2,CA_1,2012-10-22T00:00:00.000Z,10,2012,576,42
FOODS_2,TX_2,2013-11-29T00:00:00.000Z,11,2013,415,48
FOODS_2,WI_2,2014-02-17T00:00:00.000Z,2,2014,693,8
FOODS_2,CA_4,2011-02-13T00:00:00.000Z,2,2011,362,6
FOODS_2,CA_3,2013-06-03T00:00:00.000Z,6,2013,663,23
FOODS_2,CA_3,2014-02-09T00:00:00.000Z,2,2014,879,6
FOODS_2,TX_2,2015-07-30T00:00:00.000Z,7,2015,227,31
FOODS_2,WI_3,2014-09-13T00:00:00.000Z,9,2014,350,37
FOODS_2,CA_4,2014-01-21T00:00:00.000Z,1,2014,203,4
FOODS_2,WI_1,2012-04-09T00:00:00.000Z,4,2012,19,15
FOODS_2,WI_3,2015-04-20T00:00:00.000Z,4,2015,413,17
FOODS_2,CA_4,2011-08-11T00:00:00.000Z,8,2011,208,32
FOODS_2,TX_2,2012-08-09T00:00:00.000Z,8,2012,417,32
FOODS_2,CA_1,2013-11-22T00:00:00.000Z,11,2013,498,47
FOODS_2,TX_1,2011-07-28T00:00:00.000Z,7,2011,253,30
FOODS_2,WI_3,2014-10-21T00:00:00.000Z,10,2014,234,43
FOODS_2,TX_1,2014-04-07T00:00:00.000Z,4,2014,307,15
FOODS_2,TX_2,2012-03-09T00:00:00.000Z,3,2012,644,10
FOODS_2,TX_3,2011-06-29T00:00:00.000Z,6,2011,196,26
FOODS_2,CA_4,2016-05-11T00:00:00.000Z,5,2016,281,19
FOODS_2,TX_3,2014-07-30T00:00:00.000Z,7,2014,330,31
FOODS_2,WI_1,2014-06-03T00:00:00.000Z,6,2014,1157,23
FOODS_2,TX_1,2013-08-24T00:00:00.000Z,8,2013,275,34
FOODS_2,WI_2,2013-12-30T00:00:00.000Z,12,2013,297,1
FOODS_2,TX_1,2014-03-04T00:00:00.000Z,3,2014,377,10
FOODS_2,CA_4,2012-01-27T00:00:00.000Z,1,2012,177,4
FOODS_2,CA_1,2013-07-28T00:00:00.000Z,7,2013,375,31
FOODS_2,CA_2,2013-09-14T00:00:00.000Z,9,2013,96,37
FOODS_2,WI_3,2012-03-02T00:00:00.000Z,3,2012,521,9
FOODS_2,CA_3,2011-09-17T00:00:00.000Z,9,2011,567,37
FOODS_2,WI_1,2012-06-08T00:00:00.000Z,6,2012,6,23
FOODS_2,TX_1,2013-08-12T00:00:00.000Z,8,2013,479,33
FOODS_2,WI_1,2012-02-13T00:00:00.000Z,2,2012,6,7
FOODS_2,CA_1,2012-10-19T00:00:00.000Z,10,2012,412,42
FOODS_2,CA_4,2015-01-14T00:00:00.000Z,1,2015,292,3
FOODS_2,TX_3,2012-02-24T00:00:00.000Z,2,2012,200,8
FOODS_2,TX_3,2013-05-13T00:00:00.000Z,5,2013,426,20
FOODS_2,CA_4,2011-05-28T00:00:00.000Z,5,2011,256,21
FOODS_2,WI_3,2014-05-28T00:00:00.000Z,5,2014,223,22
FOODS_2,TX_3,2012-06-29T00:00:00.000Z,6,2012,283,26
FOODS_2,TX_1,2012-09-04T00:00:00.000Z,9,2012,354,36
FOODS_2,WI_3,2015-09-22T00:00:00.000Z,9,2015,452,39
FOODS_2,TX_3,2016-04-12T00:00:00.000Z,4,2016,499,15
FOODS_2,TX_1,2014-11-25T00:00:00.000Z,11,2014,297,48
FOODS_2,CA_4,2011-10-28T00:00:00.000Z,10,2011,243,43
FOODS_2,WI_3,2013-03-30T00:00:00.000Z,3,2013,455,13
FOODS_2,WI_2,2016-03-30T00:00:00.000Z,3,2016,687,13
FOODS_2,CA_2,2014-01-26T00:00:00.000Z,1,2014,98,4
FOODS_2,WI_1,2011-04-11T00:00:00.000Z,4,2011,82,15
FOODS_2,WI_2,2011-02-07T00:00:00.000Z,2,2011,227,6
FOODS_2,TX_1,2013-05-19T00:00:00.000Z,5,2013,303,20
FOODS_2,CA_4,2011-04-20T00:00:00.000Z,4,2011,245,16
FOODS_2,WI_1,2015-11-28T00:00:00.000Z,11,2015,786,48
FOODS_2,TX_1,2014-08-24T00:00:00.000Z,8,2014,280,34
FOODS_2,WI_1,2015-05-24T00:00:00.000Z,5,2015,358,21
FOODS_2,CA_2,2012-05-22T00:00:00.000Z,5,2012,112,21
FOODS_2,TX_1,2013-02-12T00:00:00.000Z,2,2013,483,7
FOODS_2,TX_3,2012-09-28T00:00:00.000Z,9,2012,327,39
FOODS_2,TX_1,2014-10-25T00:00:00.000Z,10,2014,255,43
FOODS_2,WI_3,2012-02-17T00:00:00.000Z,2,2012,661,7
FOODS_2,TX_1,2012-09-03T00:00:00.000Z,9,2012,452,36
FOODS_2,CA_1,2015-10-30T00:00:00.000Z,10,2015,629,44
FOODS_2,WI_2,2015-12-19T00:00:00.000Z,12,2015,594,51
FOODS_2,CA_2,2015-08-02T00:00:00.000Z,8,2015,703,31
FOODS_2,CA_2,2011-03-21T00:00:00.000Z,3,2011,93,12
FOODS_2,CA_1,2013-05-29T00:00:00.000Z,5,2013,393,22
FOODS_2,CA_2,2014-04-06T00:00:00.000Z,4,2014,112,14
FOODS_2,CA_4,2014-12-21T00:00:00.000Z,12,2014,340,51
FOODS_2,WI_3,2015-09-20T00:00:00.000Z,9,2015,344,38
FOODS_2,CA_4,2014-09-05T00:00:00.000Z,9,2014,312,36
FOODS_2,CA_2,2014-12-15T00:00:00.000Z,12,2014,95,51
FOODS_2,TX_2,2014-06-23T00:00:00.000Z,6,2014,258,26
FOODS_2,CA_2,2012-04-07T00:00:00.000Z,4,2012,143,14
FOODS_2,TX_3,2012-02-08T00:00:00.000Z,2,2012,529,6
FOODS_2,CA_2,2012-02-09T00:00:00.000Z,2,2012,128,6
FOODS_2,TX_2,2011-12-24T00:00:00.000Z,12,2011,240,51
FOODS_2,WI_3,2014-10-16T00:00:00.000Z,10,2014,392,42
FOODS_2,CA_1,2012-11-08T00:00:00.000Z,11,2012,518,45
FOODS_2,CA_2,2012-04-07T00:00:00.000Z,4,2012,145,14
FOODS_2,WI_2,2012-03-19T00:00:00.000Z,3,2012,174,12
FOODS_2,WI_3,2014-03-07T00:00:00.000Z,3,2014,432,10
FOODS_2,CA_1,2012-08-20T00:00:00.000Z,8,2012,539,34
FOODS_2,CA_3,2014-11-10T00:00:00.000Z,11,2014,780,46
FOODS_2,CA_2,2013-01-19T00:00:00.000Z,1,2013,85,3
FOODS_2,CA_2,2016-02-21T00:00:00.000Z,2,2016,501,7
FOODS_2,CA_2,2011-02-10T00:00:00.000Z,2,2011,151,6
FOODS_2,CA_3,2016-04-14T00:00:00.000Z,4,2016,559,15
FOODS_2,CA_3,2011-02-05T00:00:00.000Z,2,2011,982,5
FOODS_2,CA_4,2014-07-02T00:00:00.000Z,7,2014,353,27
FOODS_2,CA_3,2011-09-06T00:00:00.000Z,9,2011,700,36
FOODS_2,CA_1,2011-04-24T00:00:00.000Z,4,2011,305,16
FOODS_2,CA_2,2015-02-26T00:00:00.000Z,2,2015,77,9
FOODS_2,CA_3,2012-07-26T00:00:00.000Z,7,2012,703,30
FOODS_2,CA_2,2013-03-21T00:00:00.000Z,3,2013,132,12
FOODS_2,CA_2,2011-06-05T00:00:00.000Z,6,2011,128,22
FOODS_2,TX_2,2011-11-14T00:00:00.000Z,11,2011,375,45
FOODS_2,TX_1,2014-04-13T00:00:00.000Z,4,2014,273,15
FOODS_2,WI_1,2011-12-13T00:00:00.000Z,12,2011,77,50
FOODS_2,TX_3,2016-04-19T00:00:00.000Z,4,2016,281,16
FOODS_2,WI_2,2011-02-15T00:00:00.000Z,2,2011,166,7
FOODS_2,TX_3,2013-07-10T00:00:00.000Z,7,2013,457,28
FOODS_2,CA_2,2011-11-19T00:00:00.000Z,11,2011,71,46
FOODS_2,WI_1,2014-01-27T00:00:00.000Z,1,2014,352,5
FOODS_2,CA_2,2014-07-21T00:00:00.000Z,7,2014,100,30
FOODS_2,CA_2,2012-06-06T00:00:00.000Z,6,2012,131,23
FOODS_2,CA_3,2015-03-31T00:00:00.000Z,3,2015,480,14
FOODS_2,TX_2,2015-08-24T00:00:00.000Z,8,2015,415,35
FOODS_2,CA_3,2012-05-19T00:00:00.000Z,5,2012,470,20
FOODS_2,TX_1,2015-08-24T00:00:00.000Z,8,2015,383,35
FOODS_2,TX_1,2011-11-01T00:00:00.000Z,11,2011,482,44
FOODS_2,TX_3,2012-07-27T00:00:00.000Z,7,2012,301,30
FOODS_2,CA_4,2013-03-14T00:00:00.000Z,3,2013,371,11
FOODS_2,WI_3,2014-10-11T00:00:00.000Z,10,2014,374,41
FOODS_2,CA_1,2013-12-06T00:00:00.000Z,12,2013,333,49
FOODS_2,TX_2,2015-05-01T00:00:00.000Z,5,2015,479,18
FOODS_2,WI_1,2012-11-01T00:00:00.000Z,11,2012,419,44
FOODS_2,WI_1,2011-04-23T00:00:00.000Z,4,2011,45,16
FOODS_2,TX_2,2014-02-05T00:00:00.000Z,2,2014,271,6
FOODS_2,TX_2,2013-10-15T00:00:00.000Z,10,2013,561,42
FOODS_2,CA_1,2011-05-25T00:00:00.000Z,5,2011,214,21
FOODS_2,WI_1,2015-02-10T00:00:00.000Z,2,2015,525,7
FOODS_2,CA_1,2013-09-09T00:00:00.000Z,9,2013,466,37
FOODS_2,CA_2,2015-11-28T00:00:00.000Z,11,2015,511,48
FOODS_2,CA_1,2015-11-30T00:00:00.000Z,11,2015,606,49
FOODS_2,CA_1,2012-09-12T00:00:00.000Z,9,2012,1011,37
FOODS_2,CA_4,2015-04-16T00:00:00.000Z,4,2015,248,16
FOODS_2,TX_1,2012-06-24T00:00:00.000Z,6,2012,266,25
FOODS_2,CA_1,2013-04-01T00:00:00.000Z,4,2013,447,14
FOODS_2,CA_3,2011-10-24T00:00:00.000Z,10,2011,501,43
FOODS_2,CA_1,2013-08-13T00:00:00.000Z,8,2013,406,33
FOODS_2,TX_1,2013-09-15T00:00:00.000Z,9,2013,256,38
FOODS_2,CA_1,2014-01-27T00:00:00.000Z,1,2014,395,5
FOODS_2,CA_2,2013-04-02T00:00:00.000Z,4,2013,131,14
FOODS_2,WI_1,2012-10-13T00:00:00.000Z,10,2012,46,41
FOODS_2,WI_1,2014-09-21T00:00:00.000Z,9,2014,256,38
FOODS_2,TX_3,2016-04-26T00:00:00.000Z,4,2016,297,17
FOODS_2,TX_3,2011-02-05T00:00:00.000Z,2,2011,357,5
FOODS_2,CA_3,2014-05-29T00:00:00.000Z,5,2014,418,22
FOODS_2,TX_2,2011-05-20T00:00:00.000Z,5,2011,372,20
FOODS_2,TX_2,2016-01-27T00:00:00.000Z,1,2016,498,4
FOODS_2,TX_1,2012-09-08T00:00:00.000Z,9,2012,333,36
FOODS_2,TX_2,2011-07-10T00:00:00.000Z,7,2011,538,27
FOODS_2,CA_1,2012-07-16T00:00:00.000Z,7,2012,370,29
FOODS_2,CA_3,2014-10-11T00:00:00.000Z,10,2014,586,41
FOODS_2,WI_2,2014-03-10T00:00:00.000Z,3,2014,591,11
FOODS_2,CA_3,2014-02-10T00:00:00.000Z,2,2014,547,7
FOODS_2,CA_3,2012-05-02T00:00:00.000Z,5,2012,558,18
FOODS_2,WI_2,2015-09-28T00:00:00.000Z,9,2015,756,40
FOODS_2,TX_2,2015-03-14T00:00:00.000Z,3,2015,388,11
FOODS_2,WI_2,2015-02-06T00:00:00.000Z,2,2015,1029,6
FOODS_2,CA_2,2011-12-18T00:00:00.000Z,12,2011,77,50
FOODS_2,TX_3,2012-06-21T00:00:00.000Z,6,2012,373,25
FOODS_2,CA_4,2015-02-05T00:00:00.000Z,2,2015,238,6
FOODS_2,TX_3,2014-03-24T00:00:00.000Z,3,2014,352,13
FOODS_2,TX_1,2015-12-21T00:00:00.000Z,12,2015,422,51
FOODS_2,CA_1,2013-06-15T00:00:00.000Z,6,2013,609,24
FOODS_2,CA_3,2014-11-22T00:00:00.000Z,11,2014,594,47
FOODS_2,TX_2,2011-10-27T00:00:00.000Z,10,2011,261,43
FOODS_2,CA_1,2013-01-31T00:00:00.000Z,1,2013,230,5
FOODS_2,CA_1,2012-03-12T00:00:00.000Z,3,2012,598,11
FOODS_2,TX_1,2013-04-26T00:00:00.000Z,4,2013,216,17
FOODS_2,WI_3,2011-04-11T00:00:00.000Z,4,2011,348,15
FOODS_2,CA_3,2012-12-19T00:00:00.000Z,12,2012,597,51
FOODS_2,CA_1,2012-07-01T00:00:00.000Z,7,2012,584,26
FOODS_2,CA_3,2014-04-08T00:00:00.000Z,4,2014,771,15
FOODS_2,TX_1,2012-11-14T00:00:00.000Z,11,2012,304,46
FOODS_2,TX_1,2014-05-03T00:00:00.000Z,5,2014,319,18
FOODS_2,CA_3,2015-08-27T00:00:00.000Z,8,2015,516,35
FOODS_2,WI_1,2013-07-13T00:00:00.000Z,7,2013,491,28
FOODS_2,CA_1,2013-09-24T00:00:00.000Z,9,2013,410,39
FOODS_2,WI_2,2014-07-10T00:00:00.000Z,7,2014,652,28
FOODS_2,CA_3,2014-08-10T00:00:00.000Z,8,2014,476,32
FOODS_2,CA_2,2014-04-28T00:00:00.000Z,4,2014,88,18
FOODS_2,WI_3,2012-12-01T00:00:00.000Z,12,2012,889,48
FOODS_2,WI_1,2011-11-05T00:00:00.000Z,11,2011,7,44
FOODS_2,WI_3,2014-08-14T00:00:00.000Z,8,2014,562,33
FOODS_2,CA_2,2011-07-19T00:00:00.000Z,7,2011,121,29
FOODS_2,WI_1,2015-08-29T00:00:00.000Z,8,2015,506,35
FOODS_2,TX_3,2013-10-12T00:00:00.000Z,10,2013,428,41
FOODS_2,CA_2,2014-04-03T00:00:00.000Z,4,2014,167,14
FOODS_2,WI_1,2014-04-06T00:00:00.000Z,4,2014,354,14
FOODS_2,WI_2,2014-01-21T00:00:00.000Z,1,2014,657,4
FOODS_2,CA_1,2015-01-09T00:00:00.000Z,1,2015,611,2
FOODS_2,WI_3,2015-11-24T00:00:00.000Z,11,2015,451,48
FOODS_2,CA_2,2016-05-13T00:00:00.000Z,5,2016,326,19
FOODS_2,WI_3,2015-04-23T00:00:00.000Z,4,2015,277,17
FOODS_2,CA_2,2012-10-13T00:00:00.000Z,10,2012,76,41
FOODS_2,CA_1,2015-02-22T00:00:00.000Z,2,2015,460,8
FOODS_2,CA_2,2011-08-10T00:00:00.000Z,8,2011,148,32
FOODS_2,TX_3,2011-07-22T00:00:00.000Z,7,2011,309,29
FOODS_2,WI_2,2012-07-05T00:00:00.000Z,7,2012,646,27
FOODS_2,TX_1,2013-06-25T00:00:00.000Z,6,2013,240,26
FOODS_2,TX_3,2015-03-28T00:00:00.000Z,3,2015,432,13
FOODS_2,WI_1,2012-11-08T00:00:00.000Z,11,2012,396,45
FOODS_2,CA_4,2015-01-02T00:00:00.000Z,1,2015,270,1
FOODS_2,CA_2,2012-05-29T00:00:00.000Z,5,2012,138,22
FOODS_2,TX_2,2015-04-15T00:00:00.000Z,4,2015,459,16
FOODS_2,WI_2,2012-07-11T00:00:00.000Z,7,2012,627,28
FOODS_2,CA_4,2013-08-07T00:00:00.000Z,8,2013,249,32
FOODS_2,TX_2,2014-11-09T00:00:00.000Z,11,2014,419,45
FOODS_2,WI_3,2011-06-30T00:00:00.000Z,6,2011,530,26
FOODS_2,CA_4,2012-09-27T00:00:00.000Z,9,2012,289,39
FOODS_2,WI_2,2015-11-10T00:00:00.000Z,11,2015,1139,46
FOODS_2,CA_4,2011-08-09T00:00:00.000Z,8,2011,460,32
FOODS_2,CA_3,2016-02-02T00:00:00.000Z,2,2016,658,5
FOODS_2,TX_3,2012-11-13T00:00:00.000Z,11,2012,485,46
FOODS_2,CA_2,2013-04-02T00:00:00.000Z,4,2013,101,14
FOODS_2,WI_1,2015-03-28T00:00:00.000Z,3,2015,569,13
FOODS_2,TX_2,2011-06-03T00:00:00.000Z,6,2011,527,22
FOODS_2,CA_2,2012-12-21T00:00:00.000Z,12,2012,75,51
FOODS_2,CA_3,2011-03-02T00:00:00.000Z,3,2011,690,9
FOODS_2,TX_2,2012-06-22T00:00:00.000Z,6,2012,349,25
FOODS_2,TX_2,2011-09-14T00:00:00.000Z,9,2011,375,37
FOODS_2,CA_1,2016-01-03T00:00:00.000Z,1,2016,620,53
FOODS_2,CA_3,2012-05-25T00:00:00.000Z,5,2012,380,21
FOODS_2,CA_4,2015-08-13T00:00:00.000Z,8,2015,277,33
FOODS_2,TX_1,2016-04-19T00:00:00.000Z,4,2016,330,16
FOODS_2,WI_2,2015-09-19T00:00:00.000Z,9,2015,609,38
FOODS_2,CA_4,2016-03-30T00:00:00.000Z,3,2016,330,13
FOODS_2,WI_3,2015-11-02T00:00:00.000Z,11,2015,404,45
FOODS_2,CA_3,2016-02-18T00:00:00.000Z,2,2016,785,7
FOODS_2,WI_3,2013-10-30T00:00:00.000Z,10,2013,451,44
FOODS_2,TX_2,2013-02-26T00:00:00.000Z,2,2013,393,9
FOODS_2,WI_3,2014-06-30T00:00:00.000Z,6,2014,182,27
FOODS_2,TX_3,2016-03-09T00:00:00.000Z,3,2016,516,10
FOODS_2,CA_4,2012-02-16T00:00:00.000Z,2,2012,243,7
FOODS_2,WI_2,2015-11-14T00:00:00.000Z,11,2015,1207,46
FOODS_2,TX_2,2013-07-17T00:00:00.000Z,7,2013,481,29
FOODS_2,CA_4,2014-03-05T00:00:00.000Z,3,2014,331,10
FOODS_2,CA_1,2013-12-31T00:00:00.000Z,12,2013,293,1
FOODS_2,CA_3,2015-02-06T00:00:00.000Z,2,2015,897,6
FOODS_2,CA_3,2011-08-25T00:00:00.000Z,8,2011,463,34
FOODS_2,TX_2,2013-04-06T00:00:00.000Z,4,2013,454,14
FOODS_2,CA_2,2011-11-02T00:00:00.000Z,11,2011,68,44
FOODS_2,CA_1,2014-05-13T00:00:00.000Z,5,2014,426,20
FOODS_2,CA_3,2014-11-06T00:00:00.000Z,11,2014,618,45
FOODS_2,CA_1,2015-08-20T00:00:00.000Z,8,2015,495,34
FOODS_2,TX_2,2011-05-15T00:00:00.000Z,5,2011,524,20
FOODS_2,CA_3,2012-11-15T00:00:00.000Z,11,2012,1022,46
FOODS_2,TX_1,2016-04-16T00:00:00.000Z,4,2016,557,15
FOODS_2,TX_1,2014-04-02T00:00:00.000Z,4,2014,338,14
FOODS_2,CA_4,2015-05-04T00:00:00.000Z,5,2015,291,19
FOODS_2,CA_3,2013-04-14T00:00:00.000Z,4,2013,675,15
FOODS_2,TX_1,2014-10-06T00:00:00.000Z,10,2014,373,41
FOODS_2,CA_4,2014-06-04T00:00:00.000Z,6,2014,408,23
FOODS_2,CA_1,2016-03-21T00:00:00.000Z,3,2016,411,11
FOODS_2,TX_2,2013-10-16T00:00:00.000Z,10,2013,416,42
